1,0.036041667,2.09E-06,0.132116047,0.013696903,0.028987232,0.002072153,1.93E-05,0.012031513,0.012555006,0.000134502,0.001158393,0.00306125,0.000787835,0.011188572,2.35E-06,0.015260964,0.127418477,0.000528824,0.002945742,0.000192678,0.005340713,0.088790479,0.032258065,1.75E-05,0.013219907,0.000709597,0.000103447,0.000838431,0.00925418,0.019933607,9.60E-06,0.001107527,0.076855298,0.018680914,0.000799625,1.94E-05,0.002982441,0.019940627,0.001740574,0.005350346,0.000343523,0.002976975,0.105316916,0.010673169,4.48E-07,0.037561287,0.001492257,0.002523222,0.123062763,0.025824814,0.03237677,0.00018732,0.009189313,4.20E-08,0.000158153,0.000186898,0.16220058,0.006532919,1.18E-05,0.024559419,0.000169341,0.010681777,0.007718122,0.000233877,0.147072248,0.005067403,0.008950998,3.42E-05,0.000914676,0.003276787,0.079905937,0.012147145,0.005152964,0.006242182,0.003386837,0.002001052,0.015939721,0.014813643,0.00145283,1.64E-05,0.003574,0.208244474,0.002180193,0.004469821,0.009428719,0.002290102,0.000357361,0.011606568,0.003118692,0.000255925,0.003086307,0.067171818,0.023260821,0.000410415,0.000289725,0.005939368,0.000946498,7.59E-06,0.000286215,0.004544675,0.000169537,0.08458504,3.69E-05,0.003969739,0.001382212,0.041363475,0.00066173,0.004944782,0.001512238,0.001835424,0.00048585,0.004942972,7.28E-07,0.00282011,0.002332857,0.002764776,0.034747504,0.001397715,0.00017582,0.000504944,0.003745546,0.107992456,0.009015107,0.004491881,0.100218643,0.000154886,0.004328282,0.059246984,0.020299662,0.013914167,0.026147403,0.004775762,3.11E-05,0.007201696,2.94E-05,0.017786892,0.012908331,0.074170603,0.156237235,0.002309539,0.00071539,2.78E-05,0.001263973,0.059112701,0.0048022,0.013077382,0.005089577,0.009306808,0.128911523,0.001033774,0.000382252,0.000393523,0.000792546,0.188690739,0.047776897,8.33E-05,0.000198075,0.050358653,0.029371369,7.70E-05,0.000994047,0.000728446,0.102918221,0.078052208,0.108703199,0.006340612,2.48E-05,0.003569331,0.003469606,0.079823722,1.51E-05,0.002722388,0.045829079,0.00735812,0.034920197,0.096160715,4.81E-06,0.008288256,0.00202954,0.003657814,0.006856092,0.003400227,0.002222465,0.001223359,0.122723157,0.113309589,0.027449342,8.12E-05,0.017081812,0.012786744,0.057859735,0.00191364,6.11E-05,0.007346307,0.030523287,0.000197122,9.10E-05,0.076794377,0.097723681
0.036041667,1,5.07E-08,0.03337088,0.000665143,0.004509732,0.000536042,8.08E-05,0.00032575,0.001715769,0.000156958,7.69E-05,0.000696668,0.000146292,0.000978882,1.28E-10,0.000674598,0.006877524,1.87E-06,0.001963663,0.000544275,0.000614647,0.011213062,0.003162104,4.22E-05,0.001010058,0.001133222,5.43E-07,0.000312923,0.000788287,0.009082653,9.25E-12,0.000830394,0.003014235,0.003170667,0.000250584,2.12E-08,0.000101855,0.005231383,2.09E-07,0.000117876,3.80E-05,0.000242129,0.014019397,0.013716493,8.00E-06,0.002693898,0.000679237,0.000211764,0.015093603,0.002610225,0.015079003,1.01E-05,0.001603495,3.90E-09,2.77E-06,0.000525935,0.006131615,0.001801779,3.77E-07,0.003732778,2.95E-05,0.004797476,0.000470719,3.94E-06,0.005968677,0.000986465,0.000533314,2.81E-06,0.000130216,0.000778141,0.002976475,1.08E-05,0.002541071,0.011527989,0.000449594,0.000670427,0.00102001,0.00038672,3.03E-05,9.27E-05,0.00125032,0.01853197,0.000271132,0.000109758,0.002484164,0.000392677,0.00042077,0.001724051,0.00021892,9.60E-08,0.001281092,0.002401585,0.00097265,0.000148701,9.43E-07,0.004022714,4.98E-05,8.86E-06,5.17E-05,0.00033962,8.17E-05,0.026272996,0.000188578,0.000427624,0.000101944,0.000199232,0.000220788,0.000428231,0.000219949,0.001555273,8.72E-05,3.59E-05,4.02E-06,0.0004778,2.27E-06,1.26E-05,0.016084785,0.000247175,5.70E-05,0.000117083,0.000549781,0.003509592,0.002087303,0.000386722,0.001420046,0.000714658,2.96E-05,0.005530547,0.002701937,0.001842992,0.006595253,0.000852933,2.66E-09,0.004430971,0.000629426,0.005750023,0.003456504,0.008471172,0.006306947,0.000751007,0.000189043,4.63E-05,0.000351626,0.00509151,0.000258717,0.000272085,0.000479548,0.000484855,0.008579038,1.11E-05,6.79E-05,0.000290292,0.000245397,0.013913889,0.000750204,0.000224032,7.87E-05,0.001599781,0.000332161,4.85E-06,0.000850209,0.000736959,0.003114726,0.002392262,0.002131991,0.001725252,3.31E-05,0.000458378,3.07E-05,0.001569421,5.80E-07,0.000581623,0.010082467,0.001396383,0.006773216,0.005687728,0.000507302,0.001599187,4.05E-06,0.000961833,0.000292148,0.000485856,0.000229466,5.38E-06,0.014877233,0.010815296,0.002018964,0.000463687,8.33E-06,0.000238596,0.009288964,0.003843895,8.10E-05,0.000983048,0.00204241,2.12E-05,2.74E-05,0.0057126,0.001634864
2.09E-06,5.07E-08,1,2.13E-06,4.57E-07,5.91E-09,1.89E-08,0.000546543,3.10E-09,1.17E-06,2.51E-11,3.48E-08,1.36E-06,9.93E-09,2.95E-05,8.99E-09,2.04E-05,4.00E-06,2.65E-05,5.42E-06,5.03E-06,2.69E-07,5.00E-07,4.41E-05,1.88E-06,1.30E-12,5.30E-09,5.84E-06,5.70E-05,7.09E-07,3.67E-05,6.56E-06,6.59E-10,5.11E-05,2.81E-08,6.11E-05,3.23E-05,1.72E-05,9.35E-05,1.16E-05,9.76E-06,7.85E-05,4.34E-06,6.76E-06,2.84E-07,2.90E-09,1.58E-06,3.73E-05,7.70E-08,7.16E-05,2.36E-10,1.10E-06,8.20E-09,6.28E-08,0.000855652,1.40E-09,1.58E-11,3.16E-07,1.97E-08,3.24E-08,4.81E-11,2.93E-05,7.21E-08,3.72E-10,1.87E-09,1.12E-07,2.10E-08,7.51E-07,1.22E-05,1.89E-05,4.49E-05,8.54E-07,0.00050297,6.29E-07,2.95E-06,4.37E-05,9.37E-07,6.22E-06,3.02E-08,2.18E-06,2.47E-08,0.000475774,5.14E-07,5.71E-09,2.83E-09,5.16E-06,2.68E-06,3.87E-07,0.00013943,0.000133786,6.37E-05,2.95E-05,2.38E-05,2.12E-07,1.23E-05,0.000212077,1.99E-06,2.91E-14,9.17E-06,2.19E-08,1.22E-09,3.78E-08,4.33E-05,3.66E-06,8.75E-10,7.39E-05,1.02E-05,5.82E-10,1.81E-06,5.27E-06,1.11E-07,1.24E-09,4.03E-06,1.38E-13,8.69E-10,0.000208421,3.39E-08,6.78E-09,5.62E-06,0.000278306,3.95E-09,0.000174842,4.55E-16,4.78E-10,3.95E-06,1.52E-09,1.04E-06,1.56E-07,1.27E-06,1.13E-05,1.02E-07,1.41E-05,2.39E-06,0.000656271,1.58E-05,4.65E-13,3.95E-05,1.94E-08,2.56E-07,1.30E-06,3.20E-05,9.06E-17,4.46E-09,0.000126077,9.29E-07,1.08E-08,3.03E-06,6.61E-11,2.46E-06,1.12E-05,2.89E-09,7.30E-05,3.35E-06,2.53E-05,1.12E-08,3.35E-08,5.97E-06,9.21E-08,7.38E-07,0.00012296,3.75E-11,3.21E-10,4.29E-08,2.93E-07,6.57E-06,9.41E-06,5.24E-10,2.46E-05,2.14E-06,1.23E-07,4.99E-05,1.51E-05,1.18E-05,1.03E-07,3.87E-06,4.12E-06,3.10E-06,1.12E-10,6.43E-05,0.000181652,0.000122158,5.64E-07,6.86E-09,2.41E-10,8.94E-06,1.32E-05,6.00E-07,2.81E-06,2.24E-06,0.00021205,2.66E-07,8.39E-07,2.14E-06,1.36E-07,0.000105325,5.16E-06,1.15E-05,3.56E-07,4.05E-11,4.54E-05
0.132116047,0.03337088,2.13E-06,1,0.028737252,0.049935824,0.067123289,0.001749093,0.056204369,0.067181889,0.002174753,0.001557891,0.014776134,0.011538851,0.035787935,7.38E-05,0.004993007,0.026447514,0.000149578,0.005520009,0.012430725,0.036065503,0.06799646,0.066075142,0.001828379,0.105545487,0.012211081,0.000629323,0.005614132,0.003693559,0.036676752,1.03E-05,0.017428775,0.063057679,0.020425232,0.001149336,8.41E-07,0.000532601,0.148288702,0.000163317,0.000482682,0.000249034,0.006971312,0.160930722,0.020455023,2.10E-05,0.005058845,0.014520548,0.04142307,0.118593696,0.221128475,0.135854699,0.000722209,0.029488282,2.56E-09,8.76E-05,0.002018367,0.13285832,0.022435933,0.000241226,0.058551713,0.003015745,0.003503604,0.003917276,0.000145728,0.062503879,0.014817388,0.023372849,1.72E-06,0.020943766,0.016390977,0.035498495,0.011577168,0.078315563,0.050102525,0.027676761,0.003299252,0.023762703,0.039781967,0.004434586,8.57E-07,8.28E-05,0.154605596,0.062669281,0.019660813,0.026679887,0.001403879,0.010973195,0.003071051,0.006189809,0.000902524,0.004745652,0.087153463,0.023952056,0.018030755,7.29E-08,0.034084047,0.03423076,7.07E-05,0.00022841,0.020910855,0.011957025,0.04618875,0.002958085,0.0448748,0.000521893,0.011777997,0.025796377,0.055483849,0.018759321,0.008831753,0.018113188,0.007385101,1.17E-05,0.051680412,8.24E-05,0.017674501,0.153231528,0.004314328,0.003096455,0.024359812,0.002539919,0.024668171,0.057787642,0.004832966,0.072740445,0.004086357,0.005694418,0.123104322,0.008804487,0.052013384,0.03987606,0.016406576,0.000101965,0.023262741,8.30E-05,0.100778894,0.068460377,0.073633085,0.017632243,0.005473152,0.007877093,0.006431933,0.014637412,0.133866862,0.005649707,0.001838004,0.040103874,0.007403299,0.017218033,0.001489145,2.63E-05,0.033067415,0.001995818,0.143575696,0.075018604,0.001421606,0.000270686,0.015715943,0.001789118,0.00481404,0.003697798,0.012600459,0.017927521,0.016677399,0.024496532,0.078469804,0.003077838,0.031457643,0.005063142,0.010064918,9.94E-05,0.00383711,0.014271528,0.013607628,0.019107408,0.174986028,0.002023836,0.017508281,0.000647761,0.023574995,0.004365074,0.005750796,5.13E-05,0.000144734,0.175494434,0.05578102,0.025968394,0.002539055,0.007667397,0.010589033,0.039891877,0.016276079,4.44E-08,0.008414779,0.035309679,0.011390924,1.06E-06,0.149767435,0.026713011
0.013696903,0.000665143,4.57E-07,0.028737252,1,0.008083794,0.005826813,4.77E-07,0.004854124,0.048103977,0.002702127,0.000969604,0.061823423,0.004039079,0.018666429,1.91E-05,0.00017649,0.019505135,0.003497946,0.002528823,0.006352643,0.018922256,0.008499181,0.002146831,0.000367744,0.027357978,0.014480772,0.000201271,0.000260685,0.026605903,0.005602191,1.85E-05,0.002788335,0.007827134,0.005608779,0.035082736,0.001449264,0.013670162,0.065111925,0.001115904,0.002092958,0.002100245,0.000391588,0.006399688,0.000896703,1.37E-05,0.015055265,0.008105039,0.026953,0.017719593,0.013270201,0.009864017,0.000672887,0.045718949,9.73E-06,0.002660204,0.0062112,0.021653941,0.034590392,0.000159392,0.035760916,0.000504755,0.004585482,0.084430827,1.06E-06,0.00595873,0.010530865,0.026951681,0.001063629,0.011056255,0.003431338,0.002509624,0.005830611,0.004350311,0.056168401,0.023814584,0.035656578,0.001092011,0.005181557,0.001449807,0.001641269,0.000623646,0.044627618,0.04801124,0.010625739,0.018152855,0.02195836,0.01409411,0.000100843,2.24E-06,0.000794268,0.007739761,0.006990681,0.042718298,0.007583361,0.002887995,0.014557282,0.009363615,0.001142055,0.003316046,0.00638505,0.006053304,0.013080706,0.007967915,0.022463715,0.007058129,0.001437357,0.010422123,0.031013967,0.002566907,0.031463387,0.004809238,0.001927357,0.000210735,0.020801161,4.30E-05,0.001946088,0.037084799,0.000957917,0.001762167,0.014836718,0.009162107,0.023512495,0.030913471,0.018904114,0.007079241,0.003012149,0.000696578,0.02820384,0.05093599,0.009337119,0.007990659,0.002613199,0.000398536,0.014962966,3.89E-10,0.006802812,0.02240669,0.074736993,0.008866734,0.013490081,0.015496994,0.001112312,0.0008087,0.019477166,0.028078675,0.001929264,0.010896496,0.000837228,0.017717639,0.033374531,0.004175262,0.003349999,0.002888096,0.020721622,0.011672301,0.002592414,0.000328777,0.004366299,0.001213492,0.000955984,0.000310338,0.003217696,0.000544553,0.000484897,0.003410869,0.00684012,0.003041097,0.005115522,0.006939637,0.001069389,4.70E-06,0.00959052,0.008330634,0.00344721,0.022500785,0.017201194,0.000952652,0.059053166,0.000369676,0.010169317,0.01263456,0.001228816,0.003919909,0.000650239,0.007282763,0.048465342,0.038889355,0.00144087,0.001652007,0.002133174,0.007953562,0.002167909,1.80E-05,0.010560644,0.016660187,0.004054056,0.000263059,0.022272757,0.004154281
0.028987232,0.004509732,5.91E-09,0.049935824,0.008083794,1,0.004324334,0.001592379,0.096616344,0.126830833,0.00051572,0.0094513,0.026100226,0.11581043,0.2603082,0.000910141,0.033988638,0.041229375,0.065016863,0.041364035,0.016675758,0.034549619,0.281209784,0.026787431,0.002585421,0.080587292,0.047307948,0.002745781,0.000916972,0.125376622,0.092277245,0.014039162,0.046443188,0.041291027,0.184176351,0.04453097,0.012779925,0.074043111,0.18852752,0.080974212,0.058795021,0.000139506,0.14321594,0.228943555,0.006069477,0.000314722,0.018285888,0.012006392,0.000645946,0.149894212,0.029400625,0.038156586,0.000363767,0.024250148,0.001159195,0.002316487,0.013150814,0.195176448,0.125272751,0.000380667,0.00528213,0.011912952,0.011255497,0.057709756,2.00E-05,0.084690137,0.016030401,0.07735141,1.36E-05,0.072790406,0.025109732,0.055727938,0.013226062,0.030889886,0.078836599,0.160844905,0.00489519,0.322689858,0.136742455,0.007580436,0.000107227,0.001591672,0.101196978,0.007081397,0.013636209,0.019057444,0.018768742,0.021554337,0.081412984,0.007507107,7.32E-05,0.038371396,0.018664192,0.075828998,0.001798507,0.00143814,0.052686073,0.005360705,0.000121662,0.00176251,0.03832764,0.002694512,0.079983631,0.00031351,0.014055372,0.025995585,0.079827352,0.01316987,0.085590608,0.102907985,0.068259655,0.002268373,0.045359997,0.002878,0.010539627,0.020562571,0.004543521,0.021869938,0.004482435,0.028326824,0.0113516,0.044545624,0.04095033,0.211220827,0.063666407,0.054336133,0.003854107,0.008205626,0.283452587,0.028414517,0.140299374,0.033022009,0.085503299,7.15E-06,0.009087178,0.001967583,0.01494643,0.011845401,0.1914858,0.024431727,0.021364538,0.0689932,0.001133921,0.00450007,0.095638161,0.097500282,0.012233961,0.161188263,0.236471509,0.026157902,0.002668603,0.036571916,0.010803608,0.008046444,0.064477179,0.015827373,0.010400082,0.041014332,0.040467883,0.030629927,0.004508566,0.00575158,0.006122528,0.030591567,0.058052238,0.040980123,0.122688994,0.00300059,0.116448223,0.045594538,0.014968245,0.030082961,0.01229515,0.002619993,0.160175397,0.029686327,0.052013456,0.002120632,0.039259119,0.089340308,0.037014825,0.005375774,0.21199602,0.028005518,0.084776031,0.067546564,0.02200645,0.090844333,0.001356349,0.003328986,0.055406195,0.127920647,0.029146653,0.003536856,0.069320642,0.065633307,0.00970722,0.040301223,0.071449533,0.054392901
0.002072153,0.000536042,1.89E-08,0.067123289,0.005826813,0.004324334,1,0.007297246,0.022248589,0.036603604,0.000651841,7.21E-06,0.021742673,0.030839839,0.009924735,0.000796937,0.00017801,0.000203285,0.001999157,0.002393771,0.027741567,0.068363784,0.010612089,0.00267989,0.011371594,0.022813542,0.017799297,0.00017167,0.00117962,0.000176888,0.001221466,0.000906847,0.015732077,0.00366825,5.37E-05,0.002079923,1.41E-05,9.50E-05,0.031519574,1.97E-05,0.000197326,3.11E-05,0.00077667,0.008577033,0.001506867,7.24E-05,0.000651893,0.001759115,0.059182564,0.000750098,0.040627845,0.002199504,0.000433476,0.01377114,5.30E-08,0.002542946,0.007315353,0.004296504,0.014891743,0.000880269,0.008956189,0.001639681,5.41E-09,0.001355206,0.000204187,0.000310237,0.00019566,0.003950945,3.47E-05,0.009243325,0.024141312,0.00022254,0.000314981,0.049990766,0.020635736,0.028029839,0.001104181,0.001407255,0.039650227,0.002965315,8.09E-05,8.54E-07,0.01113835,0.096413763,0.025889183,0.046044321,0.000401438,0.010356487,6.84E-07,0.000183942,0.00177324,0.003700819,0.001136631,0.004243415,0.02246065,3.30E-05,0.027930596,0.062914163,0.000996099,0.000508099,0.067061708,0.028994927,0.001098027,0.002715084,0.051987324,0.000621099,4.42E-05,0.095058968,0.041791375,0.003363789,0.012504238,0.017614121,0.001692673,0.001818555,0.062238385,3.31E-07,0.003022023,0.021107726,0.012584309,0.003129765,0.086590926,0.000149195,0.000523636,0.009208469,0.00432931,0.003523459,0.010635161,0.00049006,0.034980953,0.001217109,0.052985328,0.037963617,0.008859598,0.000216166,0.015813943,4.04E-07,0.041503176,0.078010405,0.011918496,0.000243685,0.002661296,0.022239879,0.033164482,0.004201243,0.004314014,0.012003302,3.59E-05,0.017724968,0.003281938,7.80E-05,0.001845124,1.15E-05,0.056715548,6.32E-05,0.005487252,0.003412114,0.010231045,2.45E-12,0.001356201,3.35E-05,0.023931578,0.000333171,0.017100078,5.82E-06,9.91E-05,0.000203296,0.06620583,0.007812478,0.00882227,0.015883418,8.74E-06,0.001648709,0.004764775,2.95E-06,0.002509856,0.001209163,0.014017682,0.014417417,0.006695523,0.000143269,0.042467501,0.001650119,0.001765256,8.48E-09,6.33E-05,0.013139692,0.002996391,0.00044967,0.00322055,4.88E-05,0.001637298,0.004916057,0.008954555,7.70E-11,0.0037538,0.005794716,0.050454514,2.32E-09,0.006388489,0.001154776
1.93E-05,8.08E-05,0.000546543,0.001749093,4.77E-07,0.001592379,0.007297246,1,0.000372851,0.005118019,3.43E-08,2.46E-11,0.000520455,0.005727862,0.007508559,1.01E-05,0.001942385,2.41E-05,0.007178171,0.003470929,0.000268277,0.005014633,0.002045715,0.000280846,0.000266594,0.000234612,0.002372577,0.000384455,8.88E-11,5.51E-05,0.00710394,0.001477385,0.002671944,0.000170982,2.31E-05,0.001547545,0.000149204,0.000215918,0.01096014,0.000455659,0.003505262,9.85E-05,0.003629475,0.000710422,0.000236067,1.48E-06,0.000482785,0.004259159,0.000620209,0.000713217,0.001298884,0.000130823,4.13E-08,0.00066674,0.000486057,0.000147692,0.001400487,3.07E-05,0.000475078,4.61E-06,6.83E-05,0.002876826,3.68E-10,4.02E-06,1.93E-06,8.31E-07,4.16E-06,0.0006241,1.98E-05,0.001230708,0.063843409,6.70E-06,4.38E-05,0.009616765,0.001182593,0.036180926,3.50E-07,0.002118134,0.00249734,6.62E-07,7.70E-05,4.64E-05,0.0001117,0.000946356,0.000233377,0.005919565,0.000259609,0.001255207,0.004175662,0.001070644,0.012070567,0.002965425,1.29E-05,1.12E-05,8.96E-07,0.00104373,0.024111217,0.001757516,7.13E-08,3.59E-06,0.013185501,0.000939661,0.003577234,0.000200626,0.000877643,0.004164201,0.000155343,0.002525777,0.001762206,0.001868197,0.001582124,0.000352007,0.000164612,4.24E-05,0.000872896,0.003014379,4.37E-06,0.000290289,0.001394825,0.01511641,0.003744728,0.000675326,1.21E-06,0.000108216,0.001109274,6.02E-06,0.000457197,5.18E-06,0.007775316,0.000234698,0.003338377,0.008690576,0.001497193,0.001773801,0.000698768,1.30E-05,0.012849495,0.032656329,0.003638898,8.79E-05,0.004227975,0.002706578,0.001423873,7.63E-07,5.53E-05,0.001167701,0.00038521,0.000495714,0.009200496,7.69E-05,6.99E-08,2.44E-05,0.001209219,1.85E-05,0.000754029,5.32E-06,0.002711058,1.11E-14,7.19E-05,0.001008242,0.000278411,0.001378467,0.000180208,2.15E-05,0.000167327,2.97E-05,0.035750449,7.81E-07,0.001554358,0.000586221,7.08E-06,0.008862645,0.009249537,9.18E-09,0.004530847,4.20E-05,0.000415497,0.000485343,0.000254646,0.00411567,0.034084824,2.49E-06,0.00493737,9.48E-07,0.001388418,0.000856423,4.74E-05,1.48E-06,1.93E-06,0.000100212,0.000731433,0.002577397,0.006158684,1.70E-05,0.004982885,0.000875666,0.000170892,1.79E-06,3.24E-05,0.000793992
0.012031513,0.00032575,3.10E-09,0.056204369,0.004854124,0.096616344,0.022248589,0.000372851,1,0.041135655,0.000205144,0.007027822,0.018556458,0.066547593,0.020532977,0.005069587,0.009931853,0.021477533,0.008206535,0.0002222,0.009651816,0.011914425,0.094942593,0.07590041,0.002907675,0.167822882,0.008211258,0.0002577,0.000953861,0.004949106,0.001095908,0.003065666,0.024990643,0.077921819,0.009803638,0.001260161,0.000498291,0.005537407,0.045304452,0.010998698,0.002796028,6.35E-06,0.031651461,0.185930664,0.001688284,0.000167217,0.003206541,0.000261159,0.038828274,0.029273774,0.087987217,0.00487528,0.000423519,0.060386696,2.69E-10,0.003783644,0.000874127,0.161023188,0.108721093,0.006574416,0.001549559,0.004804608,0.000146069,0.002009546,1.35E-05,0.062280933,0.001685082,0.007145929,1.05E-05,0.016833283,0.004230352,0.134431511,0.033190218,0.016426505,0.003767416,0.017315762,0.002227279,0.171560379,0.075418836,0.016172229,4.76E-07,4.69E-09,0.076421876,0.084117699,0.187288176,0.002985474,0.000619267,0.008523851,0.001250911,0.010880283,0.000434415,0.00104355,0.064778248,0.029810108,0.004879651,0.000242809,0.002449275,0.033432235,0.00081196,0.000799288,0.025806493,0.010411605,0.009021606,0.000584087,0.168654641,0.001297136,0.039818818,0.05625267,0.143745873,0.1468492,0.023511319,0.012489889,0.11308406,0.001926173,0.061429547,0.001698269,0.156722592,0.071110215,0.002917603,0.004585712,0.05095289,0.000406956,0.023912278,0.033032745,0.002763197,0.199086129,0.001013904,0.054988545,0.110669324,0.001794521,0.078560381,0.028866496,0.01536455,0.000214155,0.000120997,6.70E-07,0.003261665,0.004009504,0.037026745,0.006866585,0.001029943,0.062621706,0.005064293,0.003781834,0.053946746,0.012188271,0.00024744,0.092202345,0.041274693,0.002133669,0.002181479,0.000162237,0.034661458,0.000995563,0.045789179,0.219732543,0.002108139,0.000228414,0.160464096,0.009137062,0.027527773,0.000245135,0.017645487,0.021832776,0.027158521,0.037082382,0.035139902,0.009123651,0.018404062,0.014407695,0.020300747,0.001115528,0.000292245,9.09E-06,0.00491824,0.006525063,0.251600302,0.0011674,0.002797697,0.018476848,0.01062315,0.001283516,0.014578265,0.000107582,0.002961889,0.045488719,0.008627883,0.007305534,0.003003562,0.025107134,0.025714212,0.014104619,0.000896923,1.67E-05,0.001055632,0.021896812,0.045546449,6.39E-05,0.051290867,0.057534802
0.012555006,0.001715769,1.17E-06,0.067181889,0.048103977,0.126830833,0.036603604,0.005118019,0.041135655,1,0.000685165,0.004318284,0.065954292,0.055984462,0.103488624,0.000165834,0.003088477,0.022541323,0.023045997,0.02862081,0.036116653,0.059170332,0.072469184,0.00651061,0.003872625,0.083102208,0.057191333,0.004172243,0.001130087,0.021221286,0.029545996,0.003726762,0.032033866,0.009364815,0.041374405,0.041778114,0.002744971,0.021883768,0.131135878,0.005618169,0.018567353,0.000953684,0.016805264,0.039559037,0.002369845,0.000112215,0.021225452,0.037702207,0.023025768,0.038659472,0.039696676,0.02228108,0.0002551,0.062301121,0.000129988,0.001548624,0.042429596,0.059085732,0.072834442,0.000799108,0.01847151,0.005888613,0.003818363,0.04024097,3.24E-05,0.012028529,0.00758926,0.058464012,4.33E-05,0.029931996,0.043687944,0.005430263,0.004115447,0.038803855,0.166595389,0.121939054,0.022010614,0.030741527,0.063915724,0.007261757,0.000160554,0.000224121,0.042306706,0.043993177,0.02178696,0.042803191,0.014313883,0.040657101,0.005799889,0.00012892,0.001944474,0.024397422,0.013147982,0.066112375,0.011374573,0.000450326,0.091409225,0.025523056,0.000164089,0.000745934,0.10679296,0.01037653,0.026286763,0.006516028,0.06071296,0.014751986,0.006521358,0.033279914,0.085370729,0.032112269,0.072172599,0.008960138,0.00963701,0.002818315,0.043269915,0.000438847,0.003101316,0.029522165,0.021216083,0.00631183,0.048219526,0.014593922,0.018106479,0.079371219,0.057491731,0.008203271,0.008147797,0.001601785,0.141750041,0.025188959,0.049114168,0.035703382,0.019134751,6.33E-05,0.008394698,0.000191126,0.051532937,0.073497779,0.136949473,0.009550532,0.038497924,0.059757349,0.00326444,0.004529112,0.039791484,0.061642683,0.004189819,0.062090898,0.057831299,0.018672661,0.004986451,0.007077141,0.020719377,0.00934076,0.027785129,0.008688511,0.016583942,0.001697143,0.01002124,0.002677784,0.00751012,0.007403607,0.006237987,0.003923421,0.004092975,0.005380314,0.093508562,0.006221036,0.043629643,0.035577801,0.00116416,0.005896134,0.0183646,0.001845177,0.049423768,0.02738771,0.025868451,0.010108983,0.050923597,0.008311194,0.05076899,0.012812106,0.046019315,0.013714853,0.009291238,0.019437628,0.023792815,0.034537751,0.002134828,0.001418342,0.011160059,0.030840398,0.024635364,0.000134579,0.046417753,0.042460273,0.016044781,0.002536449,0.035654307,0.012241664
